UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,,
472,Camera,6.167382536,4.757957119,0,0,56,0,,
473,Thermostat,5.988832985,3.940195437,1,0,22,1,,
474,Camera,2.102385564,3.822003105,0,2,42,0,,
475,Security System,4.897420355,6.43648309,0,4,18,0,,
476,Camera,13.55541489,4.998464114,1,0,7,1,,
477,Smart Speaker,7.346985212,8.506409255,1,4,33,0,,
478,Lights,10.30877738,8.759549645,1,2,3,1,,
479,Camera,9.356371688,1.788547742,0,3,28,0,,
480,Camera,21.08376574,1.44871315,1,2,1,1,,
481,Lights,21.77452648,6.340969168,1,1,49,0,,
482,Smart Speaker,12.08448883,3.082134906,1,3,47,1,,
483,Thermostat,8.258664832,0.283850116,1,3,37,1,,
484,Camera,3.009816544,8.897562427,1,3,22,0,,
485,Lights,22.90496767,2.346317596,1,2,48,1,,
486,Security System,1.915333205,9.299878452,1,1,44,0,,
487,Lights,7.494781523,7.202601064,0,4,19,0,,
488,Security System,7.504555727,7.65026955,1,2,14,0,,
489,Smart Speaker,8.029430224,2.094468808,0,0,3,1,,
490,Thermostat,4.360740817,2.418524814,0,0,19,0,,
491,Lights,18.90429363,5.260550763,1,2,33,1,,
492,Camera,3.378699756,1.803788541,0,4,21,0,,
493,Smart Speaker,15.42030649,3.123773758,1,0,1,1,,
494,Lights,3.410381628,3.282478532,0,4,26,0,,
495,Camera,2.157587483,1.680336339,1,3,10,1,,
496,Lights,21.87159334,2.131310051,0,2,35,0,,
497,Security System,4.968026008,7.906663236,1,3,13,0,,
498,Lights,19.79937863,1.75523896,1,0,6,1,,
499,Lights,13.29882547,0.381728179,0,4,43,0,,
500,Lights,2.329628211,6.330613932,0,3,6,0,,
501,Smart Speaker,22.9530325,9.762232882,1,0,35,1,,
502,Lights,6.303587424,3.379016765,0,1,16,0,,
503,Camera,20.70166562,1.274691462,1,3,41,1,,
504,Security System,4.467035136,5.746834521,0,1,8,0,,
505,Security System,20.56765773,9.07290669,1,1,59,0,,
506,Lights,0.810877103,7.86221162,0,0,3,0,,
507,Smart Speaker,12.52684073,6.262907097,1,2,5,1,,
508,Smart Speaker,18.58190062,3.219059316,0,4,21,0,,
509,Camera,22.46769466,5.464613715,1,0,31,1,,
510,Lights,21.8662502,1.003323929,0,3,14,0,,
511,Security System,19.76118443,6.8215597,1,4,37,0,,
512,Smart Speaker,21.37249672,7.278450587,0,2,19,0,,
513,Lights,5.181662617,9.653813067,0,0,37,0,,
514,Smart Speaker,7.178330949,2.677933852,1,2,53,0,,
515,Smart Speaker,7.290760336,0.282718549,0,3,20,0,,
516,Security System,9.360767379,5.501523798,0,0,52,0,,
517,Thermostat,9.743035754,7.097225994,1,3,2,1,,
518,Camera,13.29705013,7.925034011,1,4,57,0,,
519,Camera,4.257174439,2.018015437,1,4,7,1,,
520,Security System,16.7442966,2.691353403,1,2,33,1,,
521,Smart Speaker,4.437813674,5.17465016,0,2,53,0,,
522,Lights,7.792249329,3.372948019,0,4,50,0,,
523,Smart Speaker,12.32861057,8.619063717,0,1,42,0,,
524,Security System,19.2163532,4.790225522,1,4,6,1,,
525,Camera,17.87752698,8.015828577,0,0,7,0,,
526,Smart Speaker,15.67005738,5.848135629,0,3,44,0,,
527,Camera,4.160671624,7.753592402,1,4,18,0,,
528,Lights,13.35556562,3.393462567,0,4,43,0,,
529,Camera,2.554992792,8.331024557,0,3,54,0,,
530,Camera,9.368034655,2.818265924,1,3,29,1,,
531,Thermostat,10.21763846,5.506378199,0,0,19,0,,
532,Thermostat,1.435568827,2.21867042,1,3,25,1,,
533,Thermostat,6.938720338,4.807712564,1,2,4,1,,
534,Camera,22.95776248,3.249934574,0,4,51,0,,
535,Security System,22.91036628,2.740363963,0,3,13,0,,
536,Camera,8.779685775,9.673151678,0,0,32,0,,
537,Security System,1.51285256,1.684733644,1,3,27,1,,
538,Security System,4.708731074,7.894525791,1,4,51,0,,
539,Thermostat,9.717118146,9.843233099,0,1,34,0,,
540,Smart Speaker,22.7728229,0.297024689,0,3,28,0,,
541,Lights,3.818177993,7.020371399,1,2,9,0,,
542,Thermostat,18.44262233,2.603826875,0,4,8,0,,
543,Thermostat,3.054039675,0.500829461,0,0,21,0,,
544,Smart Speaker,23.55955307,4.088606832,1,4,46,1,,
545,Lights,9.467987729,9.358656321,0,1,30,0,,
546,Camera,18.71801166,0.216474434,0,0,29,1,,
547,Camera,8.550890446,5.92006835,0,1,9,0,,
548,Thermostat,15.25021861,5.063825138,0,1,13,0,,
549,Lights,5.012377991,8.746503227,1,2,18,0,,
550,Thermostat,3.931493953,0.931616974,1,3,38,0,,
551,Security System,22.54450728,6.847107696,1,2,55,0,,
552,Thermostat,22.06471103,6.833086014,1,2,22,1,,
553,Thermostat,21.3555201,6.723892167,0,2,31,0,,
554,Camera,15.19768608,9.4291115,0,0,35,0,,
555,Camera,19.49430296,8.248566537,0,3,42,0,,
556,Camera,2.122368017,0.51552999,0,3,42,0,,
557,Security System,8.367542484,4.763720222,1,0,10,1,,
558,Camera,7.872023432,4.039735256,0,2,9,0,,
559,Lights,15.43766507,3.170457489,0,2,31,0,,
560,Smart Speaker,8.865007677,4.568233579,1,1,44,1,,
561,Lights,3.989909369,3.903522431,1,1,56,0,,
562,Lights,14.51697627,4.380105609,1,4,40,1,,
563,Camera,19.63802214,9.79469247,0,1,24,0,,
564,Smart Speaker,9.47990212,0.97746645,1,3,41,1,,
565,Smart Speaker,3.608314805,9.230085611,0,0,49,0,,
566,Smart Speaker,5.122172637,4.854343463,0,2,8,0,,
567,Security System,6.080857671,6.27504823,1,4,50,0,,
568,Camera,7.547593435,8.31881137,1,1,20,0,,
569,Smart Speaker,15.60568416,3.668583989,1,4,17,1,,
570,Security System,14.62221889,4.36117689,0,0,28,1,,
571,Thermostat,16.85787675,4.154232955,0,0,6,1,,
572,Thermostat,9.018796636,3.809837123,0,4,42,0,,
573,Security System,19.86394482,9.262740284,1,4,33,1,,
574,Security System,5.296060037,8.306405923,0,4,28,0,,
575,Camera,11.52245757,1.1790999,0,2,53,0,,
576,Camera,19.32205996,1.17042119,0,3,57,0,,
577,Thermostat,4.733728222,4.335908197,0,1,1,0,,
578,Smart Speaker,3.081783173,1.07670803,1,1,41,0,,
579,Thermostat,21.26657324,6.229021643,0,1,52,0,,
580,Smart Speaker,8.558847075,1.522546912,1,4,35,1,,
581,Smart Speaker,16.57094794,5.271495313,1,4,24,1,,
582,Camera,1.0956922,0.171477475,0,4,6,0,,
583,Lights,16.71610188,3.234303849,0,2,7,0,,
584,Lights,7.928380821,6.804188164,1,2,9,0,,
585,Security System,1.809910059,4.891985508,0,2,37,0,,
586,Camera,14.8305999,9.784867911,1,2,16,1,,
587,Smart Speaker,6.158889678,8.753627581,0,0,34,0,,
588,Lights,9.589970188,3.654800713,0,2,35,0,,
589,Smart Speaker,2.393649089,0.550316761,1,2,35,1,,
590,Lights,3.958336401,8.471700371,0,2,20,0,,
591,Lights,7.502465034,9.121219672,1,1,58,0,,
592,Lights,2.609348263,8.224211195,1,1,23,0,,
593,Camera,21.90441722,1.366704415,0,1,42,0,,
594,Thermostat,0.642105515,9.979359831,1,3,54,0,,
595,Smart Speaker,11.87071514,2.659983793,0,0,35,1,,
596,Camera,3.396315266,7.269628637,0,4,47,0,,
597,Camera,7.730458603,9.089545276,0,2,46,0,,
598,Camera,22.26239966,2.433302432,1,1,23,1,,
599,Camera,4.299822002,9.091759691,0,0,4,0,,
600,Camera,23.19705951,3.163867634,0,2,10,0,,
601,Security System,5.336167859,9.766490902,1,3,43,0,,
602,Smart Speaker,17.92680355,2.884474202,1,4,11,1,,
603,Camera,13.34691573,9.539014665,1,2,40,0,,
604,Smart Speaker,21.2852501,0.630092044,1,4,55,1,,
605,Security System,13.5188415,7.121792916,0,2,55,0,,
606,Security System,13.06214165,5.367900225,0,3,9,0,,
607,Smart Speaker,5.093263009,4.830983064,0,0,40,0,,
608,Lights,4.406390008,2.312593711,0,4,12,0,,
609,Thermostat,22.03749505,7.085398319,1,4,17,1,,
610,Lights,8.204197673,1.989013965,1,0,32,1,,
611,Lights,9.243932992,5.57313378,0,4,23,0,,
612,Lights,18.35585597,2.607129094,1,1,15,1,,
613,Camera,8.462351837,9.56065166,1,0,51,1,,
614,Security System,22.8734675,0.383448819,1,3,28,1,,
615,Lights,17.84130257,2.077309973,1,2,52,1,,
616,Security System,14.5395872,2.498875003,1,2,38,1,,
617,Smart Speaker,21.20103627,4.199271475,0,0,5,1,,
618,Thermostat,1.665738846,2.404029395,0,1,40,0,,
619,Smart Speaker,6.540973266,4.964355994,1,3,18,1,,
620,Smart Speaker,11.42835385,8.73740868,1,2,53,0,,
621,Camera,5.833995678,7.149427872,0,2,21,0,,
622,Thermostat,17.9817719,5.841623607,0,1,15,0,,
623,Smart Speaker,22.10138873,0.981131462,1,4,3,1,,
624,Smart Speaker,10.45859782,6.970521873,1,0,46,1,,
625,Thermostat,8.540116103,1.747501415,1,1,26,1,,
626,Thermostat,23.09644221,7.885037121,0,1,15,0,,
627,Smart Speaker,10.95403217,2.575561909,1,1,45,1,,
628,Thermostat,11.99263741,4.22878241,1,1,53,1,,
629,Smart Speaker,8.763772,3.569655003,1,4,20,1,,
630,Smart Speaker,21.87438912,8.602257755,1,3,59,0,,
631,Camera,13.87045386,1.352790141,1,1,21,1,,
632,Lights,18.4111028,5.699884336,1,1,26,1,,
633,Smart Speaker,19.57745788,1.506409933,1,0,41,1,,
634,Security System,8.533452485,7.077478778,1,2,23,1,,
635,Lights,10.69181679,9.060273465,0,4,49,0,,
636,Lights,20.4390867,4.402615773,0,1,51,0,,
637,Lights,9.036500764,4.932113377,0,3,25,0,,
638,Camera,19.15747564,9.281486081,1,3,4,1,,
639,Smart Speaker,22.61331958,5.257814748,0,3,52,0,,
640,Camera,15.14544377,4.927224537,0,0,10,1,,
641,Smart Speaker,17.92824126,5.825458117,0,3,22,0,,
642,Camera,19.41978683,6.92337439,0,0,3,0,,
643,Camera,20.35843175,1.158145413,0,4,19,0,,
644,Security System,9.78375344,8.228994225,1,3,31,1,,
645,Camera,1.704691291,4.411499772,0,2,9,0,,
646,Thermostat,9.944092374,0.816250248,1,1,29,1,,
647,Security System,16.3332714,7.883208425,1,4,37,0,,
648,Camera,11.08323407,3.83180472,0,2,46,0,,
649,Lights,18.10063405,1.093638201,1,4,7,1,,
650,Thermostat,8.889087093,6.374412491,0,3,53,0,,
651,Thermostat,15.41648732,8.813300399,1,4,38,0,,
652,Thermostat,4.880865414,8.888759743,1,4,24,0,,
653,Security System,18.11018176,9.580868401,0,4,8,0,,
654,Camera,13.32385527,8.690284052,1,0,34,1,,
655,Camera,5.295513131,0.121195102,1,2,59,0,,
656,Lights,7.359912577,3.864387547,1,3,57,0,,
657,Lights,18.09230465,8.203571541,1,1,26,1,,
658,Thermostat,11.84112904,3.725904759,1,3,28,1,,
659,Lights,5.576738849,6.055330213,1,3,28,0,,
660,Security System,23.23087297,6.102537779,1,0,46,1,,
661,Camera,17.30543797,3.71375051,1,0,54,1,,
662,Thermostat,22.99266856,9.05429188,0,4,7,0,,
663,Lights,10.53696857,5.081960619,1,3,3,1,,
664,Security System,11.66485801,4.701363639,0,2,52,0,,
665,Security System,21.60194758,9.975386082,0,0,22,0,,
666,Lights,12.8386595,4.985653604,1,0,55,1,,
667,Camera,17.12105443,1.866142694,1,2,38,1,,
668,Lights,6.426062621,5.179387286,0,0,53,0,,
669,Thermostat,10.99807201,8.158765682,0,2,46,0,,
670,Lights,3.401071847,7.790917236,0,1,44,0,,
671,Security System,5.340530843,7.906959475,1,2,18,0,,
672,Lights,0.522170259,7.109435462,1,1,12,0,,
673,Camera,1.422728714,2.616756508,1,4,31,1,,
674,Smart Speaker,23.46616984,8.63463245,0,4,39,0,,
675,Lights,6.195311836,8.945090307,1,0,5,1,,
676,Camera,16.08780167,2.022111697,1,2,44,1,,
677,Camera,20.21884292,1.391510802,1,0,41,1,,
678,Security System,13.44052079,9.758489189,1,2,29,1,,
679,Camera,4.098895752,8.69640724,0,0,43,0,,
680,Camera,17.61073628,8.943037857,1,4,36,0,,
681,Camera,14.60590814,8.875126208,1,4,14,1,,
682,Camera,17.68438885,5.462699558,0,0,58,0,,
683,Thermostat,18.58904564,6.499377193,1,2,44,0,,
684,Thermostat,23.42214364,5.499092236,0,3,18,0,,
685,Security System,13.97873708,0.606942857,0,2,7,0,,
686,Lights,8.528566148,7.480480545,1,0,23,1,,
687,Camera,15.73891709,5.10278713,0,2,33,0,,
688,Lights,2.108356667,6.51231984,1,1,59,0,,
689,Lights,21.58883698,5.076134069,0,2,45,0,,
690,Security System,3.305453766,4.968932091,0,4,16,0,,
691,Camera,8.20430669,1.800712184,1,4,37,1,,
692,Camera,19.67001644,2.85926578,0,1,51,0,,
693,Smart Speaker,14.53684089,1.67264165,1,2,25,1,,
694,Lights,9.750434727,2.037096327,1,3,9,1,,
695,Lights,11.625738,9.732476066,1,2,55,0,,
696,Thermostat,20.58186374,1.615823113,1,4,28,1,,
697,Smart Speaker,8.490103072,2.765777201,0,4,9,0,,
698,Thermostat,20.93676759,5.946837612,1,0,12,1,,
699,Thermostat,2.571159128,6.140767905,0,4,18,0,,
700,Thermostat,18.75476327,1.624343884,1,0,27,1,,
701,Security System,20.41736938,7.957802515,0,4,26,0,,
702,Security System,4.772714842,7.873508392,0,4,56,0,,
703,Thermostat,10.61314351,2.449445272,0,3,26,0,,
704,Smart Speaker,4.389244705,2.957796396,0,0,10,0,,
705,Lights,17.10519703,9.386079868,1,0,58,1,,
706,Smart Speaker,13.08067255,8.274147315,1,4,17,1,,
707,Camera,15.43009865,7.008190627,0,0,51,0,,
708,Security System,5.117443723,0.914108893,0,4,32,0,,
709,Lights,5.476027758,4.240814401,1,4,24,1,,
710,Lights,1.475187149,5.637088534,0,2,43,0,,
711,Camera,8.068587077,1.955371751,0,0,48,0,,
712,Camera,13.65399954,4.537443163,1,1,8,1,,
713,Thermostat,20.66147048,6.050156187,0,0,30,0,,
714,Security System,16.17279502,3.341029133,0,0,26,1,,
715,Security System,10.7318136,7.831353708,1,3,24,1,,
716,Smart Speaker,22.89832269,8.420450858,0,1,27,0,,
717,Thermostat,17.40226221,3.303733747,1,1,15,1,,
718,Thermostat,22.35888227,8.402705829,1,3,28,1,,
719,Thermostat,12.89831737,1.125408004,1,3,11,1,,
720,Thermostat,6.584250458,8.393518076,1,0,39,0,,
721,Security System,1.74142713,1.612229274,0,2,2,0,,
722,Security System,17.56299401,0.92097881,1,3,51,1,,
723,Thermostat,3.350620453,6.453576504,1,1,9,0,,
724,Smart Speaker,7.615215514,4.772179921,0,1,50,0,,
725,Lights,13.01306634,9.088116944,1,0,45,1,,
726,Lights,13.76378981,3.695573041,0,2,23,0,,
727,Smart Speaker,14.61370513,2.942807408,1,4,33,1,,
728,Thermostat,4.407000263,5.057275571,1,3,19,0,,
729,Security System,9.423829013,4.613867239,1,3,13,1,,
730,Lights,15.00406434,3.509837658,1,0,14,1,,
731,Camera,23.29074332,6.968038857,0,2,32,0,,
732,Camera,17.59933174,7.619662156,0,1,49,0,,
733,Smart Speaker,22.18118829,8.544541293,0,1,22,0,,
734,Thermostat,18.41198337,9.731280387,1,4,20,1,,
735,Lights,14.40534877,2.739896302,1,1,33,1,,
736,Thermostat,5.012549175,7.189325477,1,3,5,0,,
737,Lights,16.16711282,4.003156531,0,4,20,0,,
738,Smart Speaker,15.1494198,6.803111522,1,2,14,1,,
739,Smart Speaker,14.65802551,4.812218734,0,4,27,0,,
740,Camera,12.0099679,9.938353717,0,2,26,0,,
741,Thermostat,12.92343019,7.316131144,0,1,32,0,,
742,Camera,8.359399387,9.529663874,1,0,30,1,,
743,Thermostat,12.70384828,8.36619854,1,4,27,1,,
744,Camera,5.142563783,9.038720011,1,4,26,0,,
745,Security System,19.42159834,8.162750052,1,3,18,1,,
746,Security System,4.865758435,4.645675391,0,3,45,0,,
747,Security System,2.496707812,2.592705688,0,2,23,0,,
748,Security System,10.75178162,3.766169737,1,0,44,1,,
749,Lights,15.97022483,0.300338703,1,3,47,1,,
750,Security System,10.78634539,5.287532358,1,3,24,1,,
751,Smart Speaker,7.003722101,5.100072223,0,1,4,0,,
752,Smart Speaker,13.61702282,5.299979602,1,1,41,0,,
753,Lights,8.654554882,9.742909127,0,3,3,0,,
754,Security System,22.42239072,9.123394634,0,2,54,0,,
755,Security System,22.18216078,1.700956505,0,0,43,0,,
756,Security System,12.30573777,3.751936963,0,3,30,0,,
757,Camera,8.205273859,4.297166177,0,2,47,0,,
758,Thermostat,17.82261173,3.669275887,0,2,16,0,,
759,Camera,1.362754172,8.00511004,0,3,7,0,,
760,Thermostat,11.65707164,5.287972932,1,2,39,0,,
761,Security System,8.403599765,5.763788188,1,4,22,1,,
762,Security System,22.1325933,8.544834234,1,2,41,0,,
763,Camera,0.782071141,8.078688719,0,3,31,0,,
764,Camera,13.49114958,1.408894076,0,2,49,0,,
765,Thermostat,17.90559416,7.167754382,1,3,13,1,,
766,Smart Speaker,11.89792271,4.410817676,0,1,41,0,,
767,Thermostat,2.506971209,3.01702414,0,3,41,0,,
768,Camera,23.35284267,0.595186327,0,2,52,0,,
769,Camera,12.67324514,4.923770647,0,3,29,0,,
770,Lights,14.93337674,3.618823139,0,0,28,1,,
771,Camera,6.060329894,2.589979093,0,3,44,0,,
772,Lights,11.862205,6.977250123,0,3,53,0,,
773,Smart Speaker,10.58501306,7.717905334,0,0,19,0,,
774,Thermostat,2.260052287,2.523416238,0,0,23,0,,
775,Thermostat,2.994768308,0.589529623,0,0,47,0,,
776,Lights,20.18060421,8.502651736,0,4,50,0,,
777,Thermostat,6.135768877,0.198601438,0,3,8,0,,
778,Camera,5.08151938,9.37741369,1,0,25,1,,
779,Security System,12.3654191,6.313436752,0,0,38,0,,
780,Lights,18.56555759,3.286281688,0,1,57,0,,
781,Thermostat,1.955743187,2.540131305,1,4,38,0,,
782,Lights,14.05498611,0.189156076,1,3,35,1,,
783,Lights,3.301445407,2.431167028,1,2,26,1,,
784,Security System,1.356834694,1.463510185,0,4,3,0,,
785,Camera,1.739482876,6.160445585,0,4,2,0,,
786,Lights,20.10285654,1.748801327,1,1,5,1,,
787,Thermostat,3.272353365,5.333435392,1,3,20,0,,
788,Smart Speaker,1.561057064,5.942152581,1,3,12,0,,
789,Lights,10.79064735,3.050612814,0,0,38,0,,
790,Lights,20.33384659,0.447142995,0,0,16,1,,
791,Security System,6.666596847,0.468813418,1,4,37,0,,
792,Camera,10.41024651,0.360838589,0,1,38,0,,
793,Smart Speaker,1.438179515,7.417334205,0,3,36,0,,
794,Thermostat,11.05334508,3.248296078,1,1,46,1,,
795,Smart Speaker,14.07390739,7.983371841,1,2,29,1,,
796,Thermostat,13.91631576,4.374154956,1,3,35,1,,
797,Camera,8.312027266,4.584681198,0,0,49,0,,
798,Thermostat,7.915029746,5.177537765,0,4,37,0,,
799,Security System,3.005655045,7.159011418,0,1,54,0,,
800,Security System,9.119760535,2.807678372,0,0,21,1,,
801,Security System,2.838124719,1.30371476,0,4,21,0,,
802,Security System,18.5150047,5.604967618,1,0,28,1,,
803,Smart Speaker,23.207446,3.33707847,0,3,6,0,,
804,Camera,23.29674973,4.480664005,0,1,20,0,,
805,Thermostat,20.82917084,6.504772413,1,2,36,0,,
806,Thermostat,14.61861551,4.991844837,1,0,59,1,,
807,Security System,16.97034389,6.240760289,1,1,13,1,,
808,Security System,7.202336363,5.487580021,1,3,40,0,,
809,Lights,15.32310487,7.423984082,0,0,11,0,,
810,Camera,11.20776441,7.088772515,0,3,24,0,,
811,Smart Speaker,11.82740748,5.388479929,1,2,19,1,,
812,Thermostat,18.30774917,6.821139907,0,2,23,0,,
813,Lights,7.125081357,8.748240062,1,4,31,0,,
814,Lights,7.973930875,4.379485749,0,4,37,0,,
815,Thermostat,22.22908209,4.18635442,0,4,37,0,,
816,Smart Speaker,1.821270929,7.666031646,0,3,3,0,,
817,Lights,11.91240601,5.867282987,1,4,34,1,,
818,Lights,21.95081881,0.802967124,1,1,29,1,,
819,Camera,14.84353068,8.931908955,0,3,3,0,,
820,Smart Speaker,13.34056624,0.404752712,0,3,15,0,,
821,Lights,6.368988212,7.509123926,1,4,7,0,,
822,Smart Speaker,8.566973993,7.612062013,1,4,3,1,,
823,Thermostat,20.52313777,9.535799744,0,3,47,0,,
824,Security System,13.6416261,0.635930643,0,2,43,0,,
825,Lights,12.59644155,6.008882922,1,2,16,1,,
826,Camera,2.840123268,4.335621649,0,4,45,0,,
827,Thermostat,0.876661677,3.373266253,1,2,34,1,,
828,Smart Speaker,23.14660193,0.994153747,1,1,20,1,,
829,Thermostat,9.359174931,5.670275785,0,1,44,0,,
830,Lights,14.67550696,4.842503184,0,1,53,0,,
831,Smart Speaker,2.37330422,1.135089136,0,3,39,0,,
832,Security System,16.55318571,6.16364612,1,3,33,1,,
833,Thermostat,22.41531765,7.405735891,1,3,14,1,,
834,Lights,14.02813345,7.69605518,1,3,56,0,,
835,Camera,3.463710076,9.063194564,0,3,42,0,,
836,Smart Speaker,14.1704559,4.153760345,0,4,35,0,,
837,Thermostat,18.50915951,9.535420409,1,2,11,1,,
838,Thermostat,10.05078861,8.66775111,1,4,54,0,,
839,Security System,21.17618708,3.035365553,0,2,20,0,,
840,Security System,15.7440494,1.67690207,1,4,30,1,,
841,Camera,21.63234958,4.410355022,0,1,53,0,,
842,Camera,15.15237481,4.078797209,0,0,58,0,,
843,Lights,3.585267342,5.799621123,1,3,28,0,,
844,Lights,7.777755211,5.8755237,1,0,15,1,,
845,Camera,5.242181284,7.524871145,1,0,38,0,,
846,Camera,21.8574227,5.147910487,1,1,50,0,,
847,Smart Speaker,18.36940158,1.137744145,1,0,13,1,,
848,Security System,16.39536167,8.597084222,0,0,47,0,,
849,Lights,7.572708511,3.166669374,1,1,35,1,,
850,Security System,4.825052143,9.715844857,0,2,47,0,,
851,Security System,18.27660057,1.266815076,1,4,24,1,,
852,Camera,11.64271173,9.586686605,1,0,56,1,,
853,Smart Speaker,5.806054476,1.001016888,1,3,1,1,,
854,Thermostat,14.99061649,2.387257766,1,1,42,1,,
855,Smart Speaker,1.447845525,0.561141427,1,0,24,1,,
856,Smart Speaker,8.165000972,7.080620152,1,2,27,1,,
857,Security System,11.51108937,8.517957492,0,2,18,0,,
858,Smart Speaker,3.977020852,4.39730371,1,3,58,0,,
859,Lights,23.63938022,9.292368543,1,0,26,1,,
860,Security System,5.413788068,5.94396081,1,3,29,0,,
861,Lights,3.563298556,6.337070641,1,2,8,0,,
862,Thermostat,5.283069536,8.469650097,0,2,44,0,,
863,Security System,18.57293663,3.03832203,0,4,26,0,,
864,Thermostat,10.49938299,3.607230641,0,2,5,0,,
865,Security System,13.78727458,9.068924,0,1,33,0,,
866,Camera,0.993715189,9.019538611,0,4,40,0,,
867,Smart Speaker,1.309135751,9.767179484,0,3,5,0,,
868,Camera,10.97690042,9.028199333,1,2,49,0,,
869,Thermostat,19.69139822,1.360983157,1,1,47,1,,
870,Smart Speaker,21.30311365,8.254870433,0,4,36,0,,
871,Security System,2.537604338,4.157400933,1,1,13,1,,
872,Smart Speaker,13.1515329,9.908933424,1,4,17,1,,
873,Lights,21.96089763,4.775581547,1,4,13,1,,
874,Smart Speaker,9.617359728,5.582977217,1,4,25,1,,
875,Lights,19.99479704,5.344771661,1,3,58,0,,
876,Smart Speaker,3.641847878,3.285196596,0,4,2,0,,
877,Lights,22.48177051,0.84271868,0,4,24,0,,
878,Thermostat,18.15844796,8.966947181,0,1,36,0,,
879,Camera,22.62135823,8.046490544,0,4,25,0,,
880,Security System,16.40050499,1.481315128,0,3,34,0,,
881,Smart Speaker,9.039992402,7.790005886,0,1,12,0,,
882,Camera,22.54725755,6.295881994,1,4,19,1,,
883,Security System,6.975819243,4.1505235,0,1,50,0,,
884,Security System,8.306054268,2.614809376,1,3,42,1,,
885,Lights,16.96899782,8.611314957,1,1,30,1,,
886,Thermostat,18.48493304,7.031863767,0,3,37,0,,
887,Thermostat,22.34098187,5.522625104,0,2,43,0,,
888,Camera,5.312856613,6.134728486,0,4,1,0,,
889,Thermostat,19.25295383,1.001555203,1,3,3,1,,
890,Smart Speaker,17.85583225,4.791805633,0,4,49,0,,
891,Thermostat,1.999172072,2.017632899,0,3,26,0,,
892,Camera,9.599743818,2.162998422,0,0,15,1,,
893,Thermostat,7.144988241,6.646909227,1,0,46,0,,
894,Smart Speaker,7.655524972,9.121435903,0,0,56,0,,
895,Lights,23.59925167,4.097190444,0,3,47,0,,
896,Camera,15.60526922,2.156717803,1,4,48,1,,
897,Lights,17.36538971,6.522594679,1,0,28,1,,
898,Lights,23.45051448,8.724751759,1,4,4,1,,
899,Lights,9.364241888,7.508356131,0,3,19,0,,
900,Security System,19.34324396,8.700696582,0,4,24,0,,
901,Security System,10.71147764,5.411891243,1,4,57,0,,
902,Lights,20.93404129,7.543574819,0,0,40,0,,
903,Camera,4.745452221,1.486639138,1,1,6,1,,
904,Smart Speaker,22.77062516,3.547918692,1,2,16,1,,
905,Smart Speaker,5.641135148,3.956536728,1,3,32,1,,
906,Thermostat,8.166181914,5.161827888,1,3,30,1,,
907,Camera,18.2705175,9.297855967,1,3,35,1,,
